CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Parent_Org_ONS_Code,Org_Code,Org_Name,Org_ONS_Code,Expected_delivery_time,Indicator,Unit,Value,Data_Notes
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Over three weeks,Letters_sent_REGION,Number,83963,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Over three weeks,Letters_sent_ENGLAND,Number,703179,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Over three weeks,Letters_sent_LA,%,8.06499701848539,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Over three weeks,Letters_sent_REGION,%,18.8768708140641,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Two to three weeks,Letters_sent_LA,Number,2136,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Two to three weeks,Letters_sent_REGION,Number,90040,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Two to three weeks,Letters_sent_ENGLAND,Number,562003,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Two to three weeks,Letters_sent_LA,%,31.8425760286225,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Two to three weeks,Letters_sent_REGION,%,20.2431243297444,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Within two weeks,Letters_sent_LA,Number,4031,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Within two weeks,Letters_sent_REGION,Number,270790,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Within two weeks,Letters_sent_ENGLAND,Number,1791871,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Within two weeks,Letters_sent_LA,%,60.092426952892,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Within two weeks,Letters_sent_REGION,%,60.8800048561915,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,00MW,Isle of Wight,E06000046,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,From 2015-16 figures for Isle of Wight are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,18,Devon,E10000008,Over three weeks,Letters_sent_LA,Number,2432,
2017-18,K,South West,E12000009,18,Devon,E10000008,Over three weeks,Letters_sent_REGION,Number,83963,
2017-18,K,South West,E12000009,18,Devon,E10000008,Over three weeks,Letters_sent_ENGLAND,Number,703179,
2017-18,K,South West,E12000009,18,Devon,E10000008,Over three weeks,Letters_sent_LA,%,5.78441632575397,
2017-18,K,South West,E12000009,18,Devon,E10000008,Over three weeks,Letters_sent_REGION,%,18.8768708140641,
2017-18,K,South West,E12000009,18,Devon,E10000008,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,
2017-18,K,South West,E12000009,18,Devon,E10000008,Two to three weeks,Letters_sent_LA,Number,1665,
2017-18,K,South West,E12000009,18,Devon,E10000008,Two to three weeks,Letters_sent_REGION,Number,90040,
2017-18,K,South West,E12000009,18,Devon,E10000008,Two to three weeks,Letters_sent_ENGLAND,Number,562003,
2017-18,K,South West,E12000009,18,Devon,E10000008,Two to three weeks,Letters_sent_LA,%,3.96013699933403,
2017-18,K,South West,E12000009,18,Devon,E10000008,Two to three weeks,Letters_sent_REGION,%,20.2431243297444,
2017-18,K,South West,E12000009,18,Devon,E10000008,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,
2017-18,K,South West,E12000009,18,Devon,E10000008,Within two weeks,Letters_sent_LA,Number,37947,
2017-18,K,South West,E12000009,18,Devon,E10000008,Within two weeks,Letters_sent_REGION,Number,270790,
2017-18,K,South West,E12000009,18,Devon,E10000008,Within two weeks,Letters_sent_ENGLAND,Number,1791871,
2017-18,K,South West,E12000009,18,Devon,E10000008,Within two weeks,Letters_sent_LA,%,90.255446674912,
2017-18,K,South West,E12000009,18,Devon,E10000008,Within two weeks,Letters_sent_REGION,%,60.8800048561915,
2017-18,K,South West,E12000009,18,Devon,E10000008,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,
2017-18,K,South West,E12000009,19,Dorset,E10000009,Over three weeks,Letters_sent_LA,Number,1087,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Over three weeks,Letters_sent_REGION,Number,83963,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Over three weeks,Letters_sent_ENGLAND,Number,703179,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Over three weeks,Letters_sent_LA,%,5.19003055767761,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Over three weeks,Letters_sent_REGION,%,18.8768708140641,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Two to three weeks,Letters_sent_LA,Number,1605,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Two to three weeks,Letters_sent_REGION,Number,90040,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Two to three weeks,Letters_sent_ENGLAND,Number,562003,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Two to three weeks,Letters_sent_LA,%,7.66329258976317,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Two to three weeks,Letters_sent_REGION,%,20.2431243297444,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Within two weeks,Letters_sent_LA,Number,18252,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Within two weeks,Letters_sent_REGION,Number,270790,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Within two weeks,Letters_sent_ENGLAND,Number,1791871,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Within two weeks,Letters_sent_LA,%,87.1466768525592,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Within two weeks,Letters_sent_REGION,%,60.8800048561915,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,19,Dorset,E10000009,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA."
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Over three weeks,Letters_sent_LA,Number,141,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Over three weeks,Letters_sent_REGION,Number,83963,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Over three weeks,Letters_sent_ENGLAND,Number,703179,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Over three weeks,Letters_sent_LA,%,0.40983606557377,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Over three weeks,Letters_sent_REGION,%,18.8768708140641,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Two to three weeks,Letters_sent_LA,Number,241,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Two to three weeks,Letters_sent_REGION,Number,90040,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Two to three weeks,Letters_sent_ENGLAND,Number,562003,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Two to three weeks,Letters_sent_LA,%,0.70049994186722,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Two to three weeks,Letters_sent_REGION,%,20.2431243297444,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Within two weeks,Letters_sent_LA,Number,34022,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Within two weeks,Letters_sent_REGION,Number,270790,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Within two weeks,Letters_sent_ENGLAND,Number,1791871,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Within two weeks,Letters_sent_LA,%,98.889663992559,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Within two weeks,Letters_sent_REGION,%,60.8800048561915,
2017-18,K,South West,E12000009,23,Gloucestershire,E10000013,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Over three weeks,Letters_sent_LA,Number,32456,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Over three weeks,Letters_sent_REGION,Number,83963,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Over three weeks,Letters_sent_ENGLAND,Number,703179,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Over three weeks,Letters_sent_LA,%,42.3951094623543,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Over three weeks,Letters_sent_REGION,%,18.8768708140641,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Two to three weeks,Letters_sent_LA,Number,19452,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Two to three weeks,Letters_sent_REGION,Number,90040,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Two to three weeks,Letters_sent_ENGLAND,Number,562003,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Two to three weeks,Letters_sent_LA,%,25.4088510371492,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Two to three weeks,Letters_sent_REGION,%,20.2431243297444,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Within two weeks,Letters_sent_LA,Number,24648,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Within two weeks,Letters_sent_REGION,Number,270790,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Within two weeks,Letters_sent_ENGLAND,Number,1791871,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Within two weeks,Letters_sent_LA,%,32.1960395004963,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Within two weeks,Letters_sent_REGION,%,60.8800048561915,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,24,Hampshire,E10000014,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,From 2015-16 figures for Hampshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Over three weeks,Letters_sent_LA,Number,2463,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Over three weeks,Letters_sent_REGION,Number,83963,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Over three weeks,Letters_sent_ENGLAND,Number,703179,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Over three weeks,Letters_sent_LA,%,6.49080271965424,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Over three weeks,Letters_sent_REGION,%,18.8768708140641,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Two to three weeks,Letters_sent_LA,Number,3995,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Two to three weeks,Letters_sent_REGION,Number,90040,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Two to three weeks,Letters_sent_ENGLAND,Number,562003,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Two to three weeks,Letters_sent_LA,%,10.5281189058135,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Two to three weeks,Letters_sent_REGION,%,20.2431243297444,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Within two weeks,Letters_sent_LA,Number,31488,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Within two weeks,Letters_sent_REGION,Number,270790,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Within two weeks,Letters_sent_ENGLAND,Number,1791871,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Within two weeks,Letters_sent_LA,%,82.9810783745322,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Within two weeks,Letters_sent_REGION,%,60.8800048561915,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,38,Oxfordshire,E10000025,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,From 2015-16 figures for Oxfordshire are reported under the South West region due to boundary changes within the Screening QA Service. Figures were covered by the South East in previous years.
2017-18,K,South West,E12000009,40,Somerset,E10000027,Over three weeks,Letters_sent_LA,Number,3888,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Over three weeks,Letters_sent_REGION,Number,83963,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Over three weeks,Letters_sent_ENGLAND,Number,703179,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Over three weeks,Letters_sent_LA,%,14.5394712239632,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Over three weeks,Letters_sent_REGION,%,18.8768708140641,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Over three weeks,Letters_sent_ENGLAND,%,23.0018583256489,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Two to three weeks,Letters_sent_LA,Number,5056,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Two to three weeks,Letters_sent_REGION,Number,90040,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Two to three weeks,Letters_sent_ENGLAND,Number,562003,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Two to three weeks,Letters_sent_LA,%,18.9072959126435,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Two to three weeks,Letters_sent_REGION,%,20.2431243297444,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Two to three weeks,Letters_sent_ENGLAND,%,18.3838160476773,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Within two weeks,Letters_sent_LA,Number,17797,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Within two weeks,Letters_sent_REGION,Number,270790,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Within two weeks,Letters_sent_ENGLAND,Number,1791871,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Within two weeks,Letters_sent_LA,%,66.5532328633933,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Within two weeks,Letters_sent_REGION,%,60.8800048561915,
2017-18,K,South West,E12000009,40,Somerset,E10000027,Within two weeks,Letters_sent_ENGLAND,%,58.6143256266738,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Over three weeks,Letters_sent_LA,Number,624,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Over three weeks,Letters_sent_REGION,Number,28319,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Over three weeks,Letters_sent_ENGLAND,Number,1091787,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Over three weeks,Letters_sent_LA,%,5.40962288686606,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Over three weeks,Letters_sent_REGION,%,19.4094706757229,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Over three weeks,Letters_sent_ENGLAND,%,33.4659665642873,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Two to three weeks,Letters_sent_LA,Number,1834,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Two to three weeks,Letters_sent_REGION,Number,41573,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Two to three weeks,Letters_sent_ENGLAND,Number,593105,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Two to three weeks,Letters_sent_LA,%,15.8994364976159,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Two to three weeks,Letters_sent_REGION,%,28.4935882058628,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Two to three weeks,Letters_sent_ENGLAND,%,18.1801322960538,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_LA,Number,9077,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_REGION,Number,76011,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_ENGLAND,Number,1577488,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_LA,%,78.690940615518,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_REGION,%,52.0969411184143,
2018-19,A,North East,E12000001,00CH,Gateshead,E08000037,Within two weeks,Letters_sent_ENGLAND,%,48.3539011396588,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_LA,Number,3012,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_REGION,Number,28319,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_ENGLAND,Number,1091787,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_LA,%,19.1262382524765,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_REGION,%,19.4094706757229,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Over three weeks,Letters_sent_ENGLAND,%,33.4659665642873,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_LA,Number,3208,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_REGION,Number,41573,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_ENGLAND,Number,593105,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_LA,%,20.3708407416814,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_REGION,%,28.4935882058628,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Two to three weeks,Letters_sent_ENGLAND,%,18.1801322960538,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_LA,Number,9528,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_REGION,Number,76011,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_ENGLAND,Number,1577488,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_LA,%,60.502921005842,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_REGION,%,52.0969411184143,
2018-19,A,North East,E12000001,00CJ,Newcastle upon Tyne,E08000021,Within two weeks,Letters_sent_ENGLAND,%,48.3539011396588,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_LA,Number,2233,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_REGION,Number,28319,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_ENGLAND,Number,1091787,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_LA,%,18.8026271471876,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_REGION,%,19.4094706757229,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Over three weeks,Letters_sent_ENGLAND,%,33.4659665642873,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_LA,Number,2519,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_REGION,Number,41573,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_ENGLAND,Number,593105,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_LA,%,21.2108454024924,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_REGION,%,28.4935882058628,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Two to three weeks,Letters_sent_ENGLAND,%,18.1801322960538,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_LA,Number,7124,
2018-19,A,North East,E12000001,00CK,North Tyneside,E08000022,Within two weeks,Letters_sent_REGION,Number,76011,
