Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_ONS_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Unit,Indicator,Value
13,2018-19,K,K,South West,K,K,South West,%,Coverage_5andhalfyears__50-64,76.84258727147250000000
13,2018-19,K,K,South West,K,K,South West,%,Coverage_in_period__25-64,74.47940948491470000000
13,2018-19,K,K,South West,K,K,South West,Number,Eligible__25-49,1354905
13,2018-19,K,K,South West,K,K,South West,Number,Eligible__25-64,2117067
13,2018-19,K,K,South West,K,K,South West,Number,Eligible__50-64,762162
13,2018-19,S,S,South,S,S,South,%,Coverage_3andhalfyears__25-49,72.50025220551150000000
13,2018-19,S,S,South,S,S,South,%,Coverage_5andhalfyears__50-64,76.63861067913960000000
13,2018-19,S,S,South,S,S,South,%,Coverage_in_period__25-64,73.96359807500930000000
13,2018-19,S,S,South,S,S,South,Number,Eligible__25-49,2428575
13,2018-19,S,S,South,S,S,South,Number,Eligible__25-64,3757109
13,2018-19,S,S,South,S,S,South,Number,Eligible__50-64,1328534
13,2019-20,A,E12000001,North East,00CH,E08000037,Gateshead,%,Coverage_3andhalfyears__25-49,75.71870721980840000000
13,2019-20,A,E12000001,North East,00CH,E08000037,Gateshead,%,Coverage_5andhalfyears__50-64,76.08521544129430000000
13,2019-20,A,E12000001,North East,00CH,E08000037,Gateshead,%,Coverage_in_period__25-64,75.84987865701020000000
13,2019-20,A,E12000001,North East,00CH,E08000037,Gateshead,Number,Eligible__25-49,33602
13,2019-20,A,E12000001,North East,00CH,E08000037,Gateshead,Number,Eligible__25-64,52331
13,2019-20,A,E12000001,North East,00CH,E08000037,Gateshead,Number,Eligible__50-64,18729
13,2019-20,A,E12000001,North East,00CJ,E08000021,Newcastle upon Tyne,%,Coverage_3andhalfyears__25-49,64.98123711703460000000
13,2019-20,A,E12000001,North East,00CJ,E08000021,Newcastle upon Tyne,%,Coverage_5andhalfyears__50-64,75.74662191238490000000
13,2019-20,A,E12000001,North East,00CJ,E08000021,Newcastle upon Tyne,%,Coverage_in_period__25-64,68.10835135439190000000
13,2019-20,A,E12000001,North East,00CJ,E08000021,Newcastle upon Tyne,Number,Eligible__25-49,56761
13,2019-20,A,E12000001,North East,00CJ,E08000021,Newcastle upon Tyne,Number,Eligible__25-64,79999
13,2019-20,A,E12000001,North East,00CJ,E08000021,Newcastle upon Tyne,Number,Eligible__50-64,23238
13,2019-20,A,E12000001,North East,00CK,E08000022,North Tyneside,%,Coverage_3andhalfyears__25-49,77.92498183241100000000
13,2019-20,A,E12000001,North East,00CK,E08000022,North Tyneside,%,Coverage_5andhalfyears__50-64,76.20889748549320000000
13,2019-20,A,E12000001,North East,00CK,E08000022,North Tyneside,%,Coverage_in_period__25-64,77.30644786471460000000
13,2019-20,A,E12000001,North East,00CK,E08000022,North Tyneside,Number,Eligible__25-49,35778
13,2019-20,A,E12000001,North East,00CK,E08000022,North Tyneside,Number,Eligible__25-64,55941
13,2019-20,A,E12000001,North East,00CK,E08000022,North Tyneside,Number,Eligible__50-64,20163
13,2019-20,A,E12000001,North East,00CL,E08000023,South Tyneside,%,Coverage_3andhalfyears__25-49,77.20665854648800000000
13,2019-20,A,E12000001,North East,00CL,E08000023,South Tyneside,%,Coverage_5andhalfyears__50-64,75.95422462824640000000
13,2019-20,A,E12000001,North East,00CL,E08000023,South Tyneside,%,Coverage_in_period__25-64,76.74068786171380000000
13,2019-20,A,E12000001,North East,00CL,E08000023,South Tyneside,Number,Eligible__25-49,24630
13,2019-20,A,E12000001,North East,00CL,E08000023,South Tyneside,Number,Eligible__25-64,39223
13,2019-20,A,E12000001,North East,00CL,E08000023,South Tyneside,Number,Eligible__50-64,14593
13,2019-20,A,E12000001,North East,00CM,E08000024,Sunderland,%,Coverage_3andhalfyears__25-49,76.89877498388140000000
13,2019-20,A,E12000001,North East,00CM,E08000024,Sunderland,%,Coverage_5andhalfyears__50-64,77.50458043239280000000
13,2019-20,A,E12000001,North East,00CM,E08000024,Sunderland,%,Coverage_in_period__25-64,77.12273096721760000000
13,2019-20,A,E12000001,North East,00CM,E08000024,Sunderland,Number,Eligible__25-49,46530
13,2019-20,A,E12000001,North East,00CM,E08000024,Sunderland,Number,Eligible__25-64,73820
13,2019-20,A,E12000001,North East,00CM,E08000024,Sunderland,Number,Eligible__50-64,27290
13,2019-20,A,E12000001,North East,00EB,E06000001,Hartlepool,%,Coverage_3andhalfyears__25-49,75.41577253218880000000
13,2019-20,A,E12000001,North East,00EB,E06000001,Hartlepool,%,Coverage_5andhalfyears__50-64,72.33400402414490000000
13,2019-20,A,E12000001,North East,00EB,E06000001,Hartlepool,%,Coverage_in_period__25-64,74.26020622013580000000
13,2019-20,A,E12000001,North East,00EB,E06000001,Hartlepool,Number,Eligible__25-49,14912
13,2019-20,A,E12000001,North East,00EB,E06000001,Hartlepool,Number,Eligible__25-64,23858
13,2019-20,A,E12000001,North East,00EB,E06000001,Hartlepool,Number,Eligible__50-64,8946
13,2019-20,A,E12000001,North East,00EC,E06000002,Middlesbrough,%,Coverage_3andhalfyears__25-49,67.28164867517170000000
13,2019-20,A,E12000001,North East,00EC,E06000002,Middlesbrough,%,Coverage_5andhalfyears__50-64,71.92913385826770000000
13,2019-20,A,E12000001,North East,00EC,E06000002,Middlesbrough,%,Coverage_in_period__25-64,68.82776686313030000000
13,2019-20,A,E12000001,North East,00EC,E06000002,Middlesbrough,Number,Eligible__25-49,25475
13,2019-20,A,E12000001,North East,00EC,E06000002,Middlesbrough,Number,Eligible__25-64,38175
13,2019-20,A,E12000001,North East,00EC,E06000002,Middlesbrough,Number,Eligible__50-64,12700
13,2019-20,A,E12000001,North East,00EE,E06000003,Redcar and Cleveland,%,Coverage_3andhalfyears__25-49,77.52132221847440000000
13,2019-20,A,E12000001,North East,00EE,E06000003,Redcar and Cleveland,%,Coverage_5andhalfyears__50-64,76.31998839570640000000
13,2019-20,A,E12000001,North East,00EE,E06000003,Redcar and Cleveland,%,Coverage_in_period__25-64,77.04177643959350000000
13,2019-20,A,E12000001,North East,00EE,E06000003,Redcar and Cleveland,Number,Eligible__25-49,20753
13,2019-20,A,E12000001,North East,00EE,E06000003,Redcar and Cleveland,Number,Eligible__25-64,34541
13,2019-20,A,E12000001,North East,00EE,E06000003,Redcar and Cleveland,Number,Eligible__50-64,13788
13,2019-20,A,E12000001,North East,00EF,E06000004,Stockton-on-Tees,%,Coverage_3andhalfyears__25-49,75.90625578953870000000
13,2019-20,A,E12000001,North East,00EF,E06000004,Stockton-on-Tees,%,Coverage_5andhalfyears__50-64,75.42409981394330000000
13,2019-20,A,E12000001,North East,00EF,E06000004,Stockton-on-Tees,%,Coverage_in_period__25-64,75.73233320173710000000
13,2019-20,A,E12000001,North East,00EF,E06000004,Stockton-on-Tees,Number,Eligible__25-49,32386
13,2019-20,A,E12000001,North East,00EF,E06000004,Stockton-on-Tees,Number,Eligible__25-64,50660
13,2019-20,A,E12000001,North East,00EF,E06000004,Stockton-on-Tees,Number,Eligible__50-64,18274
13,2019-20,A,E12000001,North East,00EH,E06000005,Darlington,%,Coverage_3andhalfyears__25-49,77.27923081325470000000
13,2019-20,A,E12000001,North East,00EH,E06000005,Darlington,%,Coverage_5andhalfyears__50-64,77.98274323118120000000
13,2019-20,A,E12000001,North East,00EH,E06000005,Darlington,%,Coverage_in_period__25-64,77.53665263463490000000
13,2019-20,A,E12000001,North East,00EH,E06000005,Darlington,Number,Eligible__25-49,17473
13,2019-20,A,E12000001,North East,00EH,E06000005,Darlington,Number,Eligible__25-64,27556
13,2019-20,A,E12000001,North East,00EH,E06000005,Darlington,Number,Eligible__50-64,10083
13,2019-20,A,E12000001,North East,00EJ,E06000047,County Durham,%,Coverage_3andhalfyears__25-49,76.90675887777120000000
13,2019-20,A,E12000001,North East,00EJ,E06000047,County Durham,%,Coverage_5andhalfyears__50-64,77.39154343172490000000
13,2019-20,A,E12000001,North East,00EJ,E06000047,County Durham,%,Coverage_in_period__25-64,77.09309962180400000000
13,2019-20,A,E12000001,North East,00EJ,E06000047,County Durham,Number,Eligible__25-49,81552
13,2019-20,A,E12000001,North East,00EJ,E06000047,County Durham,Number,Eligible__25-64,132471
13,2019-20,A,E12000001,North East,00EJ,E06000047,County Durham,Number,Eligible__50-64,50919
13,2019-20,A,E12000001,North East,00EM,E06000057,Northumberland,%,Coverage_3andhalfyears__25-49,78.44278497693830000000
13,2019-20,A,E12000001,North East,00EM,E06000057,Northumberland,%,Coverage_5andhalfyears__50-64,78.57335531245320000000
13,2019-20,A,E12000001,North East,00EM,E06000057,Northumberland,%,Coverage_in_period__25-64,78.49800367577160000000
13,2019-20,A,E12000001,North East,00EM,E06000057,Northumberland,Number,Eligible__25-49,45530
13,2019-20,A,E12000001,North East,00EM,E06000057,Northumberland,Number,Eligible__25-64,78895
13,2019-20,A,E12000001,North East,00EM,E06000057,Northumberland,Number,Eligible__50-64,33365
13,2019-20,A,A,North East,A,A,North East,%,Coverage_3andhalfyears__25-49,74.87631551143590000000
13,2019-20,A,A,North East,A,A,North East,%,Coverage_5andhalfyears__50-64,76.50145980768620000000
13,2019-20,A,A,North East,A,A,North East,%,Coverage_in_period__25-64,75.47223878860170000000
13,2019-20,A,A,North East,A,A,North East,Number,Eligible__25-49,435382
13,2019-20,A,A,North East,A,A,North East,Number,Eligible__25-64,687470
13,2019-20,A,A,North East,A,A,North East,Number,Eligible__50-64,252088
13,2019-20,B,E12000002,North West,16,E10000006,Cumbria,%,Coverage_3andhalfyears__25-49,78.85866230312950000000
13,2019-20,B,E12000002,North West,16,E10000006,Cumbria,%,Coverage_5andhalfyears__50-64,78.91951616655040000000
13,2019-20,B,E12000002,North West,16,E10000006,Cumbria,%,Coverage_in_period__25-64,78.88379241612830000000
13,2019-20,B,E12000002,North West,16,E10000006,Cumbria,Number,Eligible__25-49,73335
13,2019-20,B,E12000002,North West,16,E10000006,Cumbria,Number,Eligible__25-64,124923
13,2019-20,B,E12000002,North West,16,E10000006,Cumbria,Number,Eligible__50-64,51588
13,2019-20,B,E12000002,North West,30,E10000017,Lancashire,%,Coverage_3andhalfyears__25-49,73.13947335265210000000
13,2019-20,B,E12000002,North West,30,E10000017,Lancashire,%,Coverage_5andhalfyears__50-64,77.03637093817110000000
13,2019-20,B,E12000002,North West,30,E10000017,Lancashire,%,Coverage_in_period__25-64,74.56568903430710000000
13,2019-20,B,E12000002,North West,30,E10000017,Lancashire,Number,Eligible__25-49,198425
13,2019-20,B,E12000002,North West,30,E10000017,Lancashire,Number,Eligible__25-64,312967
13,2019-20,B,E12000002,North West,30,E10000017,Lancashire,Number,Eligible__50-64,114542
13,2019-20,B,E12000002,North West,00BL,E08000001,Bolton,%,Coverage_3andhalfyears__25-49,70.69599173079130000000
13,2019-20,B,E12000002,North West,00BL,E08000001,Bolton,%,Coverage_5andhalfyears__50-64,76.07297392117880000000
13,2019-20,B,E12000002,North West,00BL,E08000001,Bolton,%,Coverage_in_period__25-64,72.46678220681690000000
13,2019-20,B,E12000002,North West,00BL,E08000001,Bolton,Number,Eligible__25-49,52242
13,2019-20,B,E12000002,North West,00BL,E08000001,Bolton,Number,Eligible__25-64,77895
13,2019-20,B,E12000002,North West,00BL,E08000001,Bolton,Number,Eligible__50-64,25653
13,2019-20,B,E12000002,North West,00BM,E08000002,Bury,%,Coverage_3andhalfyears__25-49,72.58354606637270000000
13,2019-20,B,E12000002,North West,00BM,E08000002,Bury,%,Coverage_5andhalfyears__50-64,76.00246761258480000000
13,2019-20,B,E12000002,North West,00BM,E08000002,Bury,%,Coverage_in_period__25-64,73.74911572949930000000
13,2019-20,B,E12000002,North West,00BM,E08000002,Bury,Number,Eligible__25-49,34472
13,2019-20,B,E12000002,North West,00BM,E08000002,Bury,Number,Eligible__25-64,52303
13,2019-20,B,E12000002,North West,00BM,E08000002,Bury,Number,Eligible__50-64,17831
13,2019-20,B,E12000002,North West,00BN,E08000003,Manchester,%,Coverage_3andhalfyears__25-49,61.25534454007320000000
13,2019-20,B,E12000002,North West,00BN,E08000003,Manchester,%,Coverage_5andhalfyears__50-64,70.69916337126410000000
13,2019-20,B,E12000002,North West,00BN,E08000003,Manchester,%,Coverage_in_period__25-64,63.39979475150270000000
13,2019-20,B,E12000002,North West,00BN,E08000003,Manchester,Number,Eligible__25-49,126531
13,2019-20,B,E12000002,North West,00BN,E08000003,Manchester,Number,Eligible__25-64,163704
13,2019-20,B,E12000002,North West,00BN,E08000003,Manchester,Number,Eligible__50-64,37173
13,2019-20,B,E12000002,North West,00BP,E08000004,Oldham,%,Coverage_3andhalfyears__25-49,70.47982654600300000000
13,2019-20,B,E12000002,North West,00BP,E08000004,Oldham,%,Coverage_5andhalfyears__50-64,76.19071824327760000000
13,2019-20,B,E12000002,North West,00BP,E08000004,Oldham,%,Coverage_in_period__25-64,72.28886563078660000000
13,2019-20,B,E12000002,North West,00BP,E08000004,Oldham,Number,Eligible__25-49,42432
13,2019-20,B,E12000002,North West,00BP,E08000004,Oldham,Number,Eligible__25-64,62105
13,2019-20,B,E12000002,North West,00BP,E08000004,Oldham,Number,Eligible__50-64,19673
13,2019-20,B,E12000002,North West,00BQ,E08000005,Rochdale,%,Coverage_3andhalfyears__25-49,73.27736535299690000000
13,2019-20,B,E12000002,North West,00BQ,E08000005,Rochdale,%,Coverage_5andhalfyears__50-64,77.36947894655470000000
13,2019-20,B,E12000002,North West,00BQ,E08000005,Rochdale,%,Coverage_in_period__25-64,74.61079855571420000000
13,2019-20,B,E12000002,North West,00BQ,E08000005,Rochdale,Number,Eligible__25-49,40142
13,2019-20,B,E12000002,North West,00BQ,E08000005,Rochdale,Number,Eligible__25-64,59545
13,2019-20,B,E12000002,North West,00BQ,E08000005,Rochdale,Number,Eligible__50-64,19403
13,2019-20,B,E12000002,North West,00BR,E08000006,Salford,%,Coverage_3andhalfyears__25-49,67.99032378116860000000
13,2019-20,B,E12000002,North West,00BR,E08000006,Salford,%,Coverage_5andhalfyears__50-64,72.45564412445360000000
13,2019-20,B,E12000002,North West,00BR,E08000006,Salford,%,Coverage_in_period__25-64,69.17674386827900000000
13,2019-20,B,E12000002,North West,00BR,E08000006,Salford,Number,Eligible__25-49,53740
13,2019-20,B,E12000002,North West,00BR,E08000006,Salford,Number,Eligible__25-64,73185
13,2019-20,B,E12000002,North West,00BR,E08000006,Salford,Number,Eligible__50-64,19445
13,2019-20,B,E12000002,North West,00BS,E08000007,Stockport,%,Coverage_3andhalfyears__25-49,78.00992527082090000000
13,2019-20,B,E12000002,North West,00BS,E08000007,Stockport,%,Coverage_5andhalfyears__50-64,78.61571371596390000000
13,2019-20,B,E12000002,North West,00BS,E08000007,Stockport,%,Coverage_in_period__25-64,78.22044148775330000000
13,2019-20,B,E12000002,North West,00BS,E08000007,Stockport,Number,Eligible__25-49,51787
13,2019-20,B,E12000002,North West,00BS,E08000007,Stockport,Number,Eligible__25-64,79368
13,2019-20,B,E12000002,North West,00BS,E08000007,Stockport,Number,Eligible__50-64,27581
13,2019-20,B,E12000002,North West,00BT,E08000008,Tameside,%,Coverage_3andhalfyears__25-49,73.51839612249390000000
13,2019-20,B,E12000002,North West,00BT,E08000008,Tameside,%,Coverage_5andhalfyears__50-64,74.83379901724640000000
13,2019-20,B,E12000002,North West,00BT,E08000008,Tameside,%,Coverage_in_period__25-64,73.96159651998900000000
13,2019-20,B,E12000002,North West,00BT,E08000008,Tameside,Number,Eligible__25-49,40851
13,2019-20,B,E12000002,North West,00BT,E08000008,Tameside,Number,Eligible__25-64,61609
13,2019-20,B,E12000002,North West,00BT,E08000008,Tameside,Number,Eligible__50-64,20758
13,2019-20,B,E12000002,North West,00BU,E08000009,Trafford,%,Coverage_3andhalfyears__25-49,75.55981941309260000000
13,2019-20,B,E12000002,North West,00BU,E08000009,Trafford,%,Coverage_5andhalfyears__50-64,78.71160409556310000000
13,2019-20,B,E12000002,North West,00BU,E08000009,Trafford,%,Coverage_in_period__25-64,76.57654902440520000000
13,2019-20,B,E12000002,North West,00BU,E08000009,Trafford,Number,Eligible__25-49,44300
13,2019-20,B,E12000002,North West,00BU,E08000009,Trafford,Number,Eligible__25-64,65396
13,2019-20,B,E12000002,North West,00BU,E08000009,Trafford,Number,Eligible__50-64,21096
13,2019-20,B,E12000002,North West,00BW,E08000010,Wigan,%,Coverage_3andhalfyears__25-49,76.80977286588180000000
13,2019-20,B,E12000002,North West,00BW,E08000010,Wigan,%,Coverage_5andhalfyears__50-64,75.93890574327860000000
13,2019-20,B,E12000002,North West,00BW,E08000010,Wigan,%,Coverage_in_period__25-64,76.50810523518470000000
13,2019-20,B,E12000002,North West,00BW,E08000010,Wigan,Number,Eligible__25-49,54109
13,2019-20,B,E12000002,North West,00BW,E08000010,Wigan,Number,Eligible__25-64,82786
13,2019-20,B,E12000002,North West,00BW,E08000010,Wigan,Number,Eligible__50-64,28677
13,2019-20,B,E12000002,North West,00BX,E08000011,Knowsley,%,Coverage_3andhalfyears__25-49,74.76792020095380000000
13,2019-20,B,E12000002,North West,00BX,E08000011,Knowsley,%,Coverage_5andhalfyears__50-64,73.38138756596730000000
13,2019-20,B,E12000002,North West,00BX,E08000011,Knowsley,%,Coverage_in_period__25-64,74.26697979398700000000
13,2019-20,B,E12000002,North West,00BX,E08000011,Knowsley,Number,Eligible__25-49,27469
13,2019-20,B,E12000002,North West,00BX,E08000011,Knowsley,Number,Eligible__25-64,43007
13,2019-20,B,E12000002,North West,00BX,E08000011,Knowsley,Number,Eligible__50-64,15538
13,2019-20,B,E12000002,North West,00BY,E08000012,Liverpool,%,Coverage_3andhalfyears__25-49,65.85105119372850000000
13,2019-20,B,E12000002,North West,00BY,E08000012,Liverpool,%,Coverage_5andhalfyears__50-64,69.38895141624460000000
13,2019-20,B,E12000002,North West,00BY,E08000012,Liverpool,%,Coverage_in_period__25-64,66.96658952956220000000
13,2019-20,B,E12000002,North West,00BY,E08000012,Liverpool,Number,Eligible__25-49,92609
13,2019-20,B,E12000002,North West,00BY,E08000012,Liverpool,Number,Eligible__25-64,135257
13,2019-20,B,E12000002,North West,00BY,E08000012,Liverpool,Number,Eligible__50-64,42648
13,2019-20,B,E12000002,North West,00BZ,E08000013,St. Helens,%,Coverage_3andhalfyears__25-49,74.98991528842280000000
13,2019-20,B,E12000002,North West,00BZ,E08000013,St. Helens,%,Coverage_5andhalfyears__50-64,75.70376529279010000000
13,2019-20,B,E12000002,North West,00BZ,E08000013,St. Helens,%,Coverage_in_period__25-64,75.24792856222900000000
13,2019-20,B,E12000002,North West,00BZ,E08000013,St. Helens,Number,Eligible__25-49,29748
13,2019-20,B,E12000002,North West,00BZ,E08000013,St. Helens,Number,Eligible__25-64,46586
13,2019-20,B,E12000002,North West,00BZ,E08000013,St. Helens,Number,Eligible__50-64,16838
13,2019-20,B,E12000002,North West,00CA,E08000014,Sefton,%,Coverage_3andhalfyears__25-49,74.28171149031950000000
13,2019-20,B,E12000002,North West,00CA,E08000014,Sefton,%,Coverage_5andhalfyears__50-64,73.45842633928570000000
13,2019-20,B,E12000002,North West,00CA,E08000014,Sefton,%,Coverage_in_period__25-64,73.95482807804690000000
13,2019-20,B,E12000002,North West,00CA,E08000014,Sefton,Number,Eligible__25-49,43541
13,2019-20,B,E12000002,North West,00CA,E08000014,Sefton,Number,Eligible__25-64,72213
13,2019-20,B,E12000002,North West,00CA,E08000014,Sefton,Number,Eligible__50-64,28672
13,2019-20,B,E12000002,North West,00CB,E08000015,Wirral,%,Coverage_3andhalfyears__25-49,74.89592167142090000000
13,2019-20,B,E12000002,North West,00CB,E08000015,Wirral,%,Coverage_5andhalfyears__50-64,73.73642830400600000000
13,2019-20,B,E12000002,North West,00CB,E08000015,Wirral,%,Coverage_in_period__25-64,74.45315478459780000000
13,2019-20,B,E12000002,North West,00CB,E08000015,Wirral,Number,Eligible__25-49,51884
13,2019-20,B,E12000002,North West,00CB,E08000015,Wirral,Number,Eligible__25-64,83936
13,2019-20,B,E12000002,North West,00CB,E08000015,Wirral,Number,Eligible__50-64,32052
13,2019-20,B,E12000002,North West,00EQ,E06000049,Cheshire East,%,Coverage_3andhalfyears__25-49,76.03357514283880000000
13,2019-20,B,E12000002,North West,00EQ,E06000049,Cheshire East,%,Coverage_5andhalfyears__50-64,77.96014067995310000000
13,2019-20,B,E12000002,North West,00EQ,E06000049,Cheshire East,%,Coverage_in_period__25-64,76.77801193547750000000
13,2019-20,B,E12000002,North West,00EQ,E06000049,Cheshire East,Number,Eligible__25-49,62308
13,2019-20,B,E12000002,North West,00EQ,E06000049,Cheshire East,Number,Eligible__25-64,101546
13,2019-20,B,E12000002,North West,00EQ,E06000049,Cheshire East,Number,Eligible__50-64,39238
13,2019-20,B,E12000002,North West,00ET,E06000006,Halton,%,Coverage_3andhalfyears__25-49,73.77925519967660000000
13,2019-20,B,E12000002,North West,00ET,E06000006,Halton,%,Coverage_5andhalfyears__50-64,73.75869120654400000000
13,2019-20,B,E12000002,North West,00ET,E06000006,Halton,%,Coverage_in_period__25-64,73.77196543524910000000
13,2019-20,B,E12000002,North West,00ET,E06000006,Halton,Number,Eligible__25-49,22261
13,2019-20,B,E12000002,North West,00ET,E06000006,Halton,Number,Eligible__25-64,34486
13,2019-20,B,E12000002,North West,00ET,E06000006,Halton,Number,Eligible__50-64,12225
13,2019-20,B,E12000002,North West,00EU,E06000007,Warrington,%,Coverage_3andhalfyears__25-49,76.09600176352260000000
13,2019-20,B,E12000002,North West,00EU,E06000007,Warrington,%,Coverage_5andhalfyears__50-64,77.46665358964300000000
13,2019-20,B,E12000002,North West,00EU,E06000007,Warrington,%,Coverage_in_period__25-64,76.58910078859620000000
13,2019-20,B,E12000002,North West,00EU,E06000007,Warrington,Number,Eligible__25-49,36291
13,2019-20,B,E12000002,North West,00EU,E06000007,Warrington,Number,Eligible__25-64,56683
13,2019-20,B,E12000002,North West,00EU,E06000007,Warrington,Number,Eligible__50-64,20392
13,2019-20,B,E12000002,North West,00EW,E06000050,Cheshire West and Chester,%,Coverage_3andhalfyears__25-49,75.90273682750010000000
13,2019-20,B,E12000002,North West,00EW,E06000050,Cheshire West and Chester,%,Coverage_5andhalfyears__50-64,77.66851889564480000000
13,2019-20,B,E12000002,North West,00EW,E06000050,Cheshire West and Chester,%,Coverage_in_period__25-64,76.56224533037780000000
13,2019-20,B,E12000002,North West,00EW,E06000050,Cheshire West and Chester,Number,Eligible__25-49,57658
13,2019-20,B,E12000002,North West,00EW,E06000050,Cheshire West and Chester,Number,Eligible__25-64,92031
13,2019-20,B,E12000002,North West,00EW,E06000050,Cheshire West and Chester,Number,Eligible__50-64,34373
13,2019-20,B,E12000002,North West,00EX,E06000008,Blackburn with Darwen,%,Coverage_3andhalfyears__25-49,67.76823724655460000000
13,2019-20,B,E12000002,North West,00EX,E06000008,Blackburn with Darwen,%,Coverage_5andhalfyears__50-64,75.16245487364620000000
13,2019-20,B,E12000002,North West,00EX,E06000008,Blackburn with Darwen,%,Coverage_in_period__25-64,70.06196650324760000000
13,2019-20,B,E12000002,North West,00EX,E06000008,Blackburn with Darwen,Number,Eligible__25-49,27718
13,2019-20,B,E12000002,North West,00EX,E06000008,Blackburn with Darwen,Number,Eligible__25-64,40183
13,2019-20,B,E12000002,North West,00EX,E06000008,Blackburn with Darwen,Number,Eligible__50-64,12465
13,2019-20,B,E12000002,North West,00EY,E06000009,Blackpool,%,Coverage_3andhalfyears__25-49,70.13299556681440000000
13,2019-20,B,E12000002,North West,00EY,E06000009,Blackpool,%,Coverage_5andhalfyears__50-64,70.87927824717170000000
13,2019-20,B,E12000002,North West,00EY,E06000009,Blackpool,%,Coverage_in_period__25-64,70.40981647233810000000
13,2019-20,B,E12000002,North West,00EY,E06000009,Blackpool,Number,Eligible__25-49,23685
13,2019-20,B,E12000002,North West,00EY,E06000009,Blackpool,Number,Eligible__25-64,37651
13,2019-20,B,E12000002,North West,00EY,E06000009,Blackpool,Number,Eligible__50-64,13966
13,2019-20,B,B,North West,B,B,North West,%,Coverage_3andhalfyears__25-49,72.18039389905390000000
13,2019-20,B,B,North West,B,B,North West,%,Coverage_5andhalfyears__50-64,75.58433942071400000000
13,2019-20,B,B,North West,B,B,North West,%,Coverage_in_period__25-64,73.34753861582710000000
13,2019-20,B,B,North West,B,B,North West,Number,Eligible__25-49,1287538
13,2019-20,B,B,North West,B,B,North West,Number,Eligible__25-64,1959365
13,2019-20,B,B,North West,B,B,North West,Number,Eligible__50-64,671827
13,2019-20,D,E12000003,Yorkshire and The Humber,36,E10000023,North Yorkshire,%,Coverage_3andhalfyears__25-49,78.46179985274960000000
13,2019-20,D,E12000003,Yorkshire and The Humber,36,E10000023,North Yorkshire,%,Coverage_5andhalfyears__50-64,79.43467240187420000000
13,2019-20,D,E12000003,Yorkshire and The Humber,36,E10000023,North Yorkshire,%,Coverage_in_period__25-64,78.87469031164430000000
13,2019-20,D,E12000003,Yorkshire and The Humber,36,E10000023,North Yorkshire,Number,Eligible__25-49,88285
13,2019-20,D,E12000003,Yorkshire and The Humber,36,E10000023,North Yorkshire,Number,Eligible__25-64,153380
13,2019-20,D,E12000003,Yorkshire and The Humber,36,E10000023,North Yorkshire,Number,Eligible__50-64,65095
13,2019-20,D,E12000003,Yorkshire and The Humber,00CC,E08000016,Barnsley,%,Coverage_3andhalfyears__25-49,75.97326281768770000000
13,2019-20,D,E12000003,Yorkshire and The Humber,00CC,E08000016,Barnsley,%,Coverage_5andhalfyears__50-64,78.40067696213240000000
13,2019-20,D,E12000003,Yorkshire and The Humber,00CC,E08000016,Barnsley,%,Coverage_in_period__25-64,76.86306745040870000000
13,2019-20,D,E12000003,Yorkshire and The Humber,00CC,E08000016,Barnsley,Number,Eligible__25-49,40842
13,2019-20,D,E12000003,Yorkshire and The Humber,00CC,E08000016,Barnsley,Number,Eligible__25-64,64477
13,2019-20,D,E12000003,Yorkshire and The Humber,00CC,E08000016,Barnsley,Number,Eligible__50-64,23635
13,2019-20,D,E12000003,Yorkshire and The Humber,00CE,E08000017,Doncaster,%,Coverage_3andhalfyears__25-49,73.43850423605020000000
13,2019-20,D,E12000003,Yorkshire and The Humber,00CE,E08000017,Doncaster,%,Coverage_5andhalfyears__50-64,76.21051155289080000000
13,2019-20,D,E12000003,Yorkshire and The Humber,00CE,E08000017,Doncaster,%,Coverage_in_period__25-64,74.42841759947910000000
13,2019-20,D,E12000003,Yorkshire and The Humber,00CE,E08000017,Doncaster,Number,Eligible__25-49,51345
13,2019-20,D,E12000003,Yorkshire and The Humber,00CE,E08000017,Doncaster,Number,Eligible__25-64,79866
13,2019-20,D,E12000003,Yorkshire and The Humber,00CE,E08000017,Doncaster,Number,Eligible__50-64,28521
13,2019-20,D,E12000003,Yorkshire and The Humber,00CF,E08000018,Rotherham,%,Coverage_3andhalfyears__25-49,76.39202794329160000000
13,2019-20,D,E12000003,Yorkshire and The Humber,00CF,E08000018,Rotherham,%,Coverage_5andhalfyears__50-64,78.28334632585240000000
13,2019-20,D,E12000003,Yorkshire and The Humber,00CF,E08000018,Rotherham,%,Coverage_in_period__25-64,77.06817648439330000000
13,2019-20,D,E12000003,Yorkshire and The Humber,00CF,E08000018,Rotherham,Number,Eligible__25-49,43803
13,2019-20,D,E12000003,Yorkshire and The Humber,00CF,E08000018,Rotherham,Number,Eligible__25-64,68176
13,2019-20,D,E12000003,Yorkshire and The Humber,00CF,E08000018,Rotherham,Number,Eligible__50-64,24373
13,2019-20,D,E12000003,Yorkshire and The Humber,00CG,E08000019,Sheffield,%,Coverage_3andhalfyears__25-49,71.21140822881930000000
13,2019-20,D,E12000003,Yorkshire and The Humber,00CG,E08000019,Sheffield,%,Coverage_5andhalfyears__50-64,76.98381623596970000000
